time,temperature_2m,precipitation,wind_speed_10m,wind_gusts_10m,wind_direction_10m
2021-11-06 05:00:00,4.3,0.1,6.3,18.0,301
2021-11-06 06:00:00,4.4,0.0,5.1,15.1,315
2021-11-06 07:00:00,3.2,0.0,2.9,11.5,150
2021-11-06 08:00:00,2.3,0.0,7.4,11.2,157
2021-11-06 09:00:00,3.3,0.0,5.1,11.5,135
2021-11-06 10:00:00,4.7,0.0,7.4,14.8,129
2021-11-06 11:00:00,5.6,0.0,8.4,18.4,140
2021-11-06 12:00:00,6.4,0.1,10.0,23.4,142
2021-11-06 13:00:00,6.8,0.2,11.5,26.6,131
2021-11-06 14:00:00,6.5,0.4,10.7,27.0,123
2021-11-06 15:00:00,6.1,0.8,11.8,29.5,121
2021-11-06 16:00:00,6.0,0.7,12.2,31.0,133
2021-11-06 17:00:00,5.9,1.0,14.3,34.9,129
2021-11-06 18:00:00,5.8,1.3,14.6,36.0,123
2021-11-06 19:00:00,6.0,1.4,16.4,38.9,119
2021-11-06 20:00:00,6.1,1.6,17.9,44.6,120
2021-11-06 21:00:00,5.7,0.9,15.5,43.2,108
2021-11-06 22:00:00,6.4,0.7,18.8,43.2,102
2021-11-06 23:00:00,6.0,1.0,16.9,43.2,102
2021-11-07 00:00:00,6.2,1.1,14.1,40.7,128
2021-11-07 01:00:00,7.4,2.7,18.7,52.9,157
2021-11-07 02:00:00,8.7,1.0,17.4,45.4,174
2021-11-07 03:00:00,8.8,0.4,16.3,43.2,202
2021-11-07 04:00:00,9.0,0.5,18.3,42.1,216
2021-11-07 05:00:00,8.5,0.5,16.7,42.1,205
2021-11-07 06:00:00,8.2,0.3,15.9,38.5,186
2021-11-07 07:00:00,8.0,0.7,14.8,36.4,184
2021-11-07 08:00:00,8.0,0.8,13.3,34.9,182
2021-11-07 09:00:00,8.0,0.5,12.5,30.6,162
2021-11-07 10:00:00,8.0,0.4,11.9,28.8,155
2021-11-07 11:00:00,7.9,0.3,11.6,29.5,154
2021-11-07 12:00:00,8.2,0.4,10.5,27.0,131
2021-11-07 13:00:00,8.0,0.3,10.9,24.8,134
2021-11-07 14:00:00,8.3,0.0,10.2,25.2,138
2021-11-07 15:00:00,8.4,0.0,9.2,23.0,135
2021-11-07 16:00:00,8.4,0.0,8.1,20.2,135
2021-11-07 17:00:00,8.2,0.0,6.7,17.6,106
2021-11-07 18:00:00,8.0,0.0,6.1,14.8,90
2021-11-07 19:00:00,7.0,0.0,4.5,13.3,76
2021-11-07 20:00:00,7.1,0.0,2.9,10.1,60
2021-11-07 21:00:00,7.5,0.0,3.9,8.6,34
2021-11-07 22:00:00,7.5,0.0,2.6,9.0,74
2021-11-07 23:00:00,7.7,0.0,2.9,6.8,120
2021-11-08 00:00:00,5.5,0.0,5.2,8.3,155
2021-11-08 01:00:00,6.7,0.0,5.7,11.5,235
2021-11-08 02:00:00,7.1,0.0,2.7,9.0,23
2021-11-08 03:00:00,5.7,0.0,3.0,6.1,104
2021-11-08 04:00:00,4.9,0.0,4.8,9.4,138
2021-11-08 05:00:00,4.8,0.0,6.6,12.6,158
2021-11-08 06:00:00,5.1,0.0,7.4,14.4,157
2021-11-08 07:00:00,4.9,0.0,7.7,16.2,152
2021-11-08 08:00:00,4.9,0.0,8.9,18.7,148
2021-11-08 09:00:00,6.2,0.0,10.0,21.6,142
2021-11-08 10:00:00,6.9,0.0,10.4,23.8,136
2021-11-08 11:00:00,7.6,0.0,13.0,29.5,161
2021-11-08 12:00:00,7.5,0.0,14.8,34.9,162
2021-11-08 13:00:00,7.6,0.0,13.4,40.0,156
2021-11-08 14:00:00,7.8,0.0,15.1,35.3,168
2021-11-08 15:00:00,7.9,0.0,16.0,38.5,166
2021-11-08 16:00:00,7.7,0.1,16.2,39.6,167
2021-11-08 17:00:00,7.6,0.1,17.1,41.4,162
2021-11-08 18:00:00,7.5,0.0,18.7,45.7,155
2021-11-08 19:00:00,7.6,0.0,19.0,47.9,161
2021-11-08 20:00:00,7.8,0.3,20.7,50.4,157
2021-11-08 21:00:00,8.0,0.2,24.2,59.0,157
2021-11-08 22:00:00,7.5,0.7,26.5,64.4,158
2021-11-08 23:00:00,7.1,0.9,27.7,67.7,162
2021-11-09 00:00:00,7.2,0.5,29.9,74.2,165
2021-11-09 01:00:00,6.9,1.1,31.6,76.3,165
2021-11-09 02:00:00,7.2,2.3,31.4,85.0,165
2021-11-09 03:00:00,7.1,4.2,29.6,82.4,162
2021-11-09 04:00:00,7.3,4.1,27.2,73.4,165
2021-11-09 05:00:00,7.6,4.2,23.8,67.0,165
2021-11-09 06:00:00,7.9,3.8,19.4,59.4,165
2021-11-09 07:00:00,8.2,2.1,21.3,50.8,161
2021-11-09 08:00:00,8.7,0.4,15.4,50.4,164
2021-11-09 09:00:00,8.9,0.2,7.9,33.5,180
2021-11-09 10:00:00,9.1,0.0,8.3,19.1,198
2021-11-09 11:00:00,9.5,0.0,9.1,23.0,189
2021-11-09 12:00:00,9.7,0.0,10.7,26.3,192
2021-11-09 13:00:00,9.9,0.0,11.5,27.4,184
2021-11-09 14:00:00,9.8,0.1,13.8,32.8,187
2021-11-09 15:00:00,9.4,0.4,14.3,35.3,192
2021-11-09 16:00:00,8.7,0.1,13.8,33.5,174
2021-11-09 17:00:00,8.3,0.0,13.8,34.2,165
2021-11-09 18:00:00,8.0,0.6,13.4,34.2,174
2021-11-09 19:00:00,8.1,0.4,13.8,33.8,165
2021-11-09 20:00:00,8.0,0.0,14.2,33.8,159
2021-11-09 21:00:00,8.1,0.1,14.7,36.7,163
2021-11-09 22:00:00,8.6,0.4,15.6,39.6,187
2021-11-09 23:00:00,8.6,0.9,18.0,42.5,196
2021-11-10 00:00:00,8.6,0.7,15.6,42.8,199
2021-11-10 01:00:00,9.3,0.4,13.0,41.0,204
2021-11-10 02:00:00,9.1,0.8,15.6,38.2,206
2021-11-10 03:00:00,9.3,0.2,15.3,40.0,188
2021-11-10 04:00:00,9.1,0.7,18.6,47.2,202
2021-11-10 05:00:00,9.0,0.5,20.2,47.2,219
2021-11-10 06:00:00,8.0,1.3,18.0,52.6,237
2021-11-10 07:00:00,8.4,0.4,18.4,46.8,253
2021-11-10 08:00:00,8.2,0.1,14.8,45.4,257
2021-11-10 09:00:00,7.2,0.0,13.7,34.6,247
2021-11-10 10:00:00,7.6,0.0,16.5,36.7,247
2021-11-10 11:00:00,8.3,0.1,15.5,40.7,245
2021-11-10 12:00:00,8.5,0.0,15.5,39.6,252
2021-11-10 13:00:00,9.2,0.0,18.2,40.7,252
2021-11-10 14:00:00,9.6,0.0,17.4,42.8,248
2021-11-10 15:00:00,8.9,0.2,18.0,42.5,250
2021-11-10 16:00:00,7.9,0.0,15.0,41.8,240
2021-11-10 17:00:00,7.9,0.1,13.2,35.3,223
2021-11-10 18:00:00,7.4,0.1,12.2,31.7,208
2021-11-10 19:00:00,7.1,0.2,12.8,30.6,196
2021-11-10 20:00:00,6.9,0.3,13.0,32.0,174
2021-11-10 21:00:00,6.6,0.0,14.6,37.1,171
2021-11-10 22:00:00,6.6,0.4,16.2,39.2,168
2021-11-10 23:00:00,6.7,0.1,16.8,41.0,170
2021-11-11 00:00:00,6.9,0.4,19.8,47.9,178
2021-11-11 01:00:00,6.7,0.3,18.2,51.1,162
2021-11-11 02:00:00,7.1,0.3,19.8,50.8,164
2021-11-11 03:00:00,7.0,0.2,22.7,55.8,169
2021-11-11 04:00:00,7.2,0.4,23.4,58.3,169
2021-11-11 05:00:00,7.4,1.8,25.3,65.2,197
2021-11-11 06:00:00,7.9,2.4,23.0,68.4,230
2021-11-11 07:00:00,7.7,0.0,25.1,60.8,241
2021-11-11 08:00:00,6.7,0.4,27.7,65.5,247
2021-11-11 09:00:00,6.5,0.4,28.8,70.9,298
2021-11-11 10:00:00,6.4,0.1,16.9,66.6,281
2021-11-11 11:00:00,6.9,1.8,15.9,41.8,273
2021-11-11 12:00:00,6.9,1.4,16.5,45.7,281
2021-11-11 13:00:00,7.6,0.2,14.6,46.8,279
2021-11-11 14:00:00,8.2,0.3,13.8,33.5,285
2021-11-11 15:00:00,7.5,0.0,13.6,33.5,307
2021-11-11 16:00:00,6.6,0.1,7.5,31.3,325
2021-11-11 17:00:00,5.7,0.3,3.1,19.1,291
2021-11-11 18:00:00,5.3,0.0,3.3,11.9,221
2021-11-11 19:00:00,4.3,0.1,5.6,11.9,255
2021-11-11 20:00:00,4.4,0.5,4.7,11.9,238
2021-11-11 21:00:00,3.2,0.1,4.0,9.7,175
2021-11-11 22:00:00,2.8,0.0,5.0,7.9,150
2021-11-11 23:00:00,2.7,0.0,5.2,10.1,155
2021-11-12 00:00:00,2.9,0.0,5.1,10.8,135
2021-11-12 01:00:00,4.5,0.0,7.1,14.4,139
2021-11-12 02:00:00,4.5,0.0,8.4,17.3,133
2021-11-12 03:00:00,4.4,0.0,9.2,20.2,138
2021-11-12 04:00:00,4.0,0.0,9.1,20.5,124
2021-11-12 05:00:00,3.7,0.0,8.5,19.4,118
2021-11-12 06:00:00,3.5,0.0,9.5,20.2,115
2021-11-12 07:00:00,2.9,0.0,9.3,20.9,103
2021-11-12 08:00:00,2.8,0.0,8.7,20.5,107
2021-11-12 09:00:00,2.9,0.0,10.1,21.6,92
2021-11-12 10:00:00,4.0,0.0,10.1,23.0,90
2021-11-12 11:00:00,4.8,0.0,9.8,22.3,82
2021-11-12 12:00:00,5.5,0.0,10.7,24.8,76
2021-11-12 13:00:00,6.4,0.0,9.7,25.9,90
2021-11-12 14:00:00,6.7,0.0,11.7,27.4,81
2021-11-12 15:00:00,6.6,0.0,11.7,27.7,81
2021-11-12 16:00:00,6.5,0.0,13.4,29.9,76
2021-11-12 17:00:00,5.6,0.9,15.4,32.4,74
2021-11-12 18:00:00,5.3,0.4,15.8,34.6,78
2021-11-12 19:00:00,5.7,0.1,14.4,34.6,77
2021-11-12 20:00:00,6.0,0.4,14.9,33.1,83
2021-11-12 21:00:00,5.7,0.4,13.7,33.8,87
2021-11-12 22:00:00,6.2,0.2,14.2,32.4,81
2021-11-12 23:00:00,6.2,0.0,13.1,31.3,82
2021-11-13 00:00:00,5.9,0.0,12.5,29.2,78
2021-11-13 01:00:00,6.7,0.0,12.8,27.4,80
2021-11-13 02:00:00,7.4,0.1,13.2,29.5,79
2021-11-13 03:00:00,7.5,0.0,12.6,29.9,77
2021-11-13 04:00:00,7.3,0.0,12.2,28.1,76
2021-11-13 05:00:00,7.1,0.1,11.6,27.7,85
2021-11-13 06:00:00,6.9,0.1,10.5,25.6,86
2021-11-13 07:00:00,6.7,0.0,8.4,23.4,83
2021-11-13 08:00:00,6.5,0.0,7.1,18.7,66
2021-11-13 09:00:00,6.2,0.0,8.0,16.6,63
2021-11-13 10:00:00,6.5,0.0,6.3,16.9,66
2021-11-13 11:00:00,7.1,0.0,4.9,13.0,54
2021-11-13 12:00:00,7.6,0.0,5.0,10.8,60
2021-11-13 13:00:00,9.0,0.0,3.4,11.2,58
2021-11-13 14:00:00,9.4,0.0,2.6,10.4,34
2021-11-13 15:00:00,8.6,0.0,1.8,7.6,53
2021-11-13 16:00:00,8.5,0.0,2.8,4.3,140
2021-11-13 17:00:00,7.6,0.0,3.8,5.8,131
2021-11-13 18:00:00,6.0,0.0,4.5,6.5,119
2021-11-13 19:00:00,5.7,0.0,3.2,7.6,117
2021-11-13 20:00:00,4.8,0.0,3.5,7.9,114
2021-11-13 21:00:00,3.6,0.0,3.0,7.9,104
2021-11-13 22:00:00,3.0,0.0,4.0,9.0,90
2021-11-13 23:00:00,2.8,0.0,5.1,11.5,98
2021-11-14 00:00:00,2.9,0.0,4.8,11.5,117
2021-11-14 01:00:00,2.4,0.0,5.0,11.9,111
2021-11-14 02:00:00,3.2,0.0,7.2,14.4,117
2021-11-14 03:00:00,3.4,0.0,7.1,15.5,131
2021-11-14 04:00:00,3.1,0.0,5.9,15.1,128
2021-11-14 05:00:00,2.8,0.0,6.3,14.4,121
2021-11-14 06:00:00,2.9,0.0,6.6,15.1,131
2021-11-14 07:00:00,2.9,0.0,6.6,15.5,135
2021-11-14 08:00:00,2.3,0.0,6.1,15.5,130
2021-11-14 09:00:00,3.2,0.0,9.0,19.8,143
2021-11-14 10:00:00,4.7,0.0,12.5,27.4,147
2021-11-14 11:00:00,6.5,0.0,11.6,28.8,164
2021-11-14 12:00:00,7.2,0.0,11.5,27.7,160
2021-11-14 13:00:00,7.9,0.0,11.3,27.7,163
2021-11-14 14:00:00,7.7,0.0,12.0,29.5,171
2021-11-14 15:00:00,6.7,0.0,10.2,30.2,162
2021-11-14 16:00:00,5.8,0.0,10.5,27.0,139
2021-11-14 17:00:00,5.0,0.0,13.3,33.5,139
2021-11-14 18:00:00,5.0,0.0,13.6,35.3,143
2021-11-14 19:00:00,5.1,0.0,13.9,37.1,149
2021-11-14 20:00:00,5.0,0.0,12.6,36.7,153
2021-11-14 21:00:00,5.2,0.0,15.1,39.2,155
2021-11-14 22:00:00,6.3,0.0,17.6,44.6,157
2021-11-14 23:00:00,7.0,0.0,17.7,44.6,153
2021-11-15 00:00:00,7.4,0.0,19.7,49.7,156
2021-11-15 01:00:00,7.4,0.0,19.5,49.7,155
2021-11-15 02:00:00,7.6,0.0,19.1,48.6,158
2021-11-15 03:00:00,7.8,0.0,20.7,51.5,157
2021-11-15 04:00:00,7.8,0.0,19.9,51.5,158
2021-11-15 05:00:00,7.9,0.0,20.8,52.2,162
2021-11-15 06:00:00,8.0,0.0,22.8,56.5,162
2021-11-15 07:00:00,8.0,0.0,23.5,59.4,162
2021-11-15 08:00:00,8.0,0.1,22.4,59.0,165
2021-11-15 09:00:00,8.0,0.1,22.5,56.9,168
2021-11-15 10:00:00,8.0,0.3,22.1,56.2,173
2021-11-15 11:00:00,7.4,1.1,21.0,54.7,173
2021-11-15 12:00:00,7.0,1.1,21.8,54.0,167
2021-11-15 13:00:00,7.5,1.9,20.2,53.6,164
2021-11-15 14:00:00,7.8,2.6,18.6,49.3,158
2021-11-15 15:00:00,7.8,1.8,17.6,45.4,154
2021-11-15 16:00:00,7.8,1.2,17.1,43.6,152
2021-11-15 17:00:00,8.0,0.8,17.3,42.8,157
2021-11-15 18:00:00,8.2,0.9,18.1,45.0,159
2021-11-15 19:00:00,8.4,1.0,17.5,45.0,161
2021-11-15 20:00:00,8.4,1.2,17.6,43.6,157
2021-11-15 21:00:00,8.5,1.2,18.2,44.3,162
2021-11-15 22:00:00,8.6,2.1,16.7,44.6,161
2021-11-15 23:00:00,8.7,2.4,17.1,41.8,165
2021-11-16 00:00:00,8.9,2.3,17.4,42.5,167
2021-11-16 01:00:00,8.6,2.0,18.9,45.0,162
2021-11-16 02:00:00,8.8,2.2,19.0,46.8,165
2021-11-16 03:00:00,8.9,2.1,18.6,46.4,171
2021-11-16 04:00:00,9.0,2.0,18.4,45.4,174
2021-11-16 05:00:00,9.0,2.0,16.3,43.9,172
2021-11-16 06:00:00,8.9,1.4,15.5,40.0,168
2021-11-16 07:00:00,8.9,0.8,15.5,38.2,167
2021-11-16 08:00:00,8.9,0.4,16.7,40.7,166
2021-11-16 09:00:00,8.8,0.5,16.5,40.7,164
2021-11-16 10:00:00,9.1,0.1,17.9,43.6,165
2021-11-16 11:00:00,9.2,0.1,19.3,46.8,166
2021-11-16 12:00:00,9.2,0.1,21.6,52.2,169
2021-11-16 13:00:00,8.7,0.4,20.0,52.2,162
2021-11-16 14:00:00,8.6,1.1,19.9,50.8,160
2021-11-16 15:00:00,8.5,0.9,20.7,52.6,160
2021-11-16 16:00:00,8.5,1.3,22.1,54.4,164
2021-11-16 17:00:00,8.6,1.4,23.9,59.0,168
2021-11-16 18:00:00,8.7,0.3,26.3,63.4,171
2021-11-16 19:00:00,8.4,0.6,28.0,67.7,173
2021-11-16 20:00:00,8.5,1.6,28.9,69.5,176
2021-11-16 21:00:00,8.5,1.7,27.1,70.6,175
2021-11-16 22:00:00,8.4,1.6,26.8,68.4,174
2021-11-16 23:00:00,8.2,2.3,26.4,66.6,175
2021-11-17 00:00:00,8.2,4.7,24.3,64.4,172
2021-11-17 01:00:00,8.4,6.2,21.1,59.0,189
2021-11-17 02:00:00,8.3,5.0,14.5,50.8,235
2021-11-17 03:00:00,7.5,0.9,6.7,33.1,234
2021-11-17 04:00:00,6.6,1.9,11.4,25.9,259
2021-11-17 05:00:00,6.9,0.1,2.9,26.3,187
2021-11-17 06:00:00,5.9,1.9,5.9,20.2,194
2021-11-17 07:00:00,5.8,0.4,5.2,16.6,164
2021-11-17 08:00:00,5.4,1.4,6.6,18.0,167
2021-11-17 09:00:00,5.1,0.2,7.4,19.8,157
2021-11-17 10:00:00,5.5,0.5,7.0,19.1,159
2021-11-17 11:00:00,5.7,2.0,9.1,23.8,189
2021-11-17 12:00:00,6.2,0.1,7.2,23.4,177
2021-11-17 13:00:00,6.3,2.4,10.3,30.2,234
2021-11-17 14:00:00,5.5,2.4,9.4,29.5,176
2021-11-17 15:00:00,4.8,1.2,8.4,25.9,230
2021-11-17 16:00:00,4.2,2.0,9.4,24.8,178
2021-11-17 17:00:00,3.7,1.6,10.4,25.2,166
2021-11-17 18:00:00,4.0,0.6,8.3,22.7,236
2021-11-17 19:00:00,4.5,0.4,6.6,19.8,221
2021-11-17 20:00:00,5.0,0.3,5.9,18.0,259
2021-11-17 21:00:00,4.7,0.1,6.5,19.4,270
2021-11-17 22:00:00,4.4,0.4,3.6,17.3,225
2021-11-17 23:00:00,4.7,0.1,3.1,14.0,201
2021-11-18 00:00:00,5.2,0.1,2.6,18.4,164
2021-11-18 01:00:00,2.5,0.0,7.2,14.0,143
2021-11-18 02:00:00,3.9,0.0,11.3,23.0,153
2021-11-18 03:00:00,4.1,0.1,12.8,28.1,148
2021-11-18 04:00:00,4.1,0.2,12.5,28.1,131
2021-11-18 05:00:00,4.3,0.6,14.3,32.4,135
2021-11-18 06:00:00,4.4,0.9,14.3,32.0,133
2021-11-18 07:00:00,4.8,0.9,14.1,34.9,142
2021-11-18 08:00:00,5.3,1.0,16.1,38.5,146
2021-11-18 09:00:00,5.5,1.6,20.1,49.0,156
2021-11-18 10:00:00,5.6,0.7,19.5,48.6,161
2021-11-18 11:00:00,6.0,0.6,23.3,56.9,172
2021-11-18 12:00:00,6.9,1.1,19.7,55.4,156
2021-11-18 13:00:00,9.4,1.3,15.8,42.1,249
2021-11-18 14:00:00,10.3,0.2,18.4,47.2,266
2021-11-18 15:00:00,10.0,0.2,15.0,43.9,259
2021-11-18 16:00:00,9.8,0.4,17.2,39.6,260
2021-11-18 17:00:00,9.5,0.6,15.5,40.0,257
2021-11-18 18:00:00,9.3,0.4,15.4,36.0,249
2021-11-18 19:00:00,9.3,0.3,15.1,36.0,242
2021-11-18 20:00:00,9.1,0.2,14.3,34.2,229
2021-11-18 21:00:00,8.8,0.6,16.3,35.3,223
2021-11-18 22:00:00,8.6,1.2,10.9,36.0,189
2021-11-18 23:00:00,8.5,1.1,14.6,33.1,170
2021-11-19 00:00:00,8.6,2.9,16.0,40.0,172
2021-11-19 01:00:00,8.5,4.7,17.4,44.3,173
2021-11-19 02:00:00,9.1,2.8,11.4,43.2,208
2021-11-19 03:00:00,10.7,3.9,20.3,49.3,247
2021-11-19 04:00:00,10.7,2.3,20.7,51.1,253
2021-11-19 05:00:00,11.1,3.2,24.0,58.7,257
2021-11-19 06:00:00,11.1,0.2,20.9,59.4,251
2021-11-19 07:00:00,10.6,0.8,18.8,57.6,253
2021-11-19 08:00:00,10.4,0.8,17.5,50.4,262
2021-11-19 09:00:00,9.3,1.1,15.1,45.7,258
2021-11-19 10:00:00,8.8,0.6,16.8,40.7,260
2021-11-19 11:00:00,8.6,0.1,16.1,38.9,246
2021-11-19 12:00:00,8.4,0.2,18.8,45.4,244
2021-11-19 13:00:00,9.3,0.3,22.5,49.3,258
2021-11-19 14:00:00,9.2,1.0,25.6,60.8,271
2021-11-19 15:00:00,8.7,0.8,26.1,64.1,281
2021-11-19 16:00:00,7.8,1.1,26.7,63.4,299
2021-11-19 17:00:00,7.1,0.3,20.1,59.8,303
2021-11-19 18:00:00,7.1,0.2,17.1,46.4,309
2021-11-19 19:00:00,6.8,0.1,13.5,39.2,314
2021-11-19 20:00:00,6.6,0.2,12.5,32.0,311
2021-11-19 21:00:00,6.4,0.1,10.5,28.8,311
2021-11-19 22:00:00,6.4,0.2,7.2,24.5,297
2021-11-19 23:00:00,6.3,0.0,4.0,18.0,265
2021-11-20 00:00:00,6.1,0.1,5.0,12.2,210
2021-11-20 01:00:00,6.8,0.5,6.5,14.4,183
2021-11-20 02:00:00,6.4,0.3,8.6,19.4,178
2021-11-20 03:00:00,6.0,0.6,10.8,26.6,165
2021-11-20 04:00:00,6.2,1.3,12.7,30.6,165
2021-11-20 05:00:00,6.5,1.1,11.6,31.0,206
2021-11-20 06:00:00,6.7,0.5,15.1,35.6,232
2021-11-20 07:00:00,6.8,1.5,14.7,36.7,245
2021-11-20 08:00:00,7.0,0.9,12.7,35.3,255
2021-11-20 09:00:00,6.9,0.3,8.3,29.5,275
2021-11-20 10:00:00,6.8,0.3,8.7,20.9,287
2021-11-20 11:00:00,6.7,0.6,9.4,26.3,302
2021-11-20 12:00:00,6.8,0.1,4.4,20.9,305
2021-11-20 13:00:00,7.0,0.0,4.2,16.6,211
2021-11-20 14:00:00,6.8,0.5,3.4,9.4,198
2021-11-20 15:00:00,6.5,0.1,5.4,10.8,180
2021-11-20 16:00:00,5.9,0.5,4.7,13.3,180
2021-11-20 17:00:00,5.6,0.9,3.9,11.2,202
2021-11-20 18:00:00,5.4,1.6,3.1,9.7,234
2021-11-20 19:00:00,5.1,1.2,3.2,6.8,27
2021-11-20 20:00:00,4.7,0.9,6.3,14.4,31
2021-11-20 21:00:00,4.5,0.4,10.1,23.4,4
2021-11-20 22:00:00,4.2,0.3,11.6,27.7,355
2021-11-20 23:00:00,3.6,0.1,11.0,27.7,349
2021-11-21 00:00:00,3.2,0.0,11.4,27.7,349
2021-11-21 01:00:00,3.2,0.0,10.5,31.0,6
2021-11-21 02:00:00,2.9,0.0,10.9,26.6,354
2021-11-21 03:00:00,2.5,0.0,11.7,28.8,349
2021-11-21 04:00:00,2.1,0.0,12.1,29.5,350
2021-11-21 05:00:00,1.6,0.0,12.7,31.3,353
2021-11-21 06:00:00,1.3,0.0,12.7,31.7,352
2021-11-21 07:00:00,0.9,0.0,12.3,31.7,355
2021-11-21 08:00:00,0.5,0.0,12.2,31.0,358
2021-11-21 09:00:00,0.2,0.0,10.8,30.6,356
2021-11-21 10:00:00,0.6,0.0,10.4,27.7,358
2021-11-21 11:00:00,1.5,0.0,9.7,26.3,2
2021-11-21 12:00:00,2.3,0.0,8.0,24.8,10
2021-11-21 13:00:00,3.4,0.0,6.0,21.6,17
2021-11-21 14:00:00,3.4,0.0,7.3,19.4,9
2021-11-21 15:00:00,2.5,0.0,8.0,21.6,10
2021-11-21 16:00:00,1.8,0.0,6.6,21.2,9
2021-11-21 17:00:00,2.0,0.0,6.8,19.4,3
2021-11-21 18:00:00,2.3,0.0,8.5,21.2,348
2021-11-21 19:00:00,2.3,0.0,10.6,27.0,350
2021-11-21 20:00:00,2.0,0.0,9.8,27.0,352
2021-11-21 21:00:00,1.7,0.0,8.0,25.9,352
2021-11-21 22:00:00,1.1,0.0,4.7,21.6,9
2021-11-21 23:00:00,0.1,0.0,5.1,15.1,45
2021-11-22 00:00:00,2.7,0.0,2.6,13.0,74
2021-11-22 01:00:00,2.3,0.0,3.0,9.4,166
2021-11-22 02:00:00,1.5,0.0,8.0,14.0,162
2021-11-22 03:00:00,1.3,0.2,10.2,19.8,162
2021-11-22 04:00:00,1.7,0.1,9.7,20.5,153
2021-11-22 05:00:00,1.9,0.3,11.8,22.3,142
2021-11-22 06:00:00,1.8,0.2,12.5,24.8,147
2021-11-22 07:00:00,2.7,0.9,8.8,25.2,145
2021-11-22 08:00:00,3.1,1.7,9.7,20.2,135
2021-11-22 09:00:00,3.6,1.4,13.0,26.6,138
2021-11-22 10:00:00,4.3,2.8,13.3,32.4,161
2021-11-22 11:00:00,4.6,1.8,6.8,28.1,162
2021-11-22 12:00:00,4.9,1.9,4.2,15.8,211
2021-11-22 13:00:00,4.8,0.9,10.3,45.7,295
2021-11-22 14:00:00,7.2,0.6,14.0,34.6,316
2021-11-22 15:00:00,7.0,0.2,12.3,34.2,322
2021-11-22 16:00:00,6.7,0.1,9.2,30.6,329
2021-11-22 17:00:00,6.9,0.0,9.7,25.2,338
2021-11-22 18:00:00,6.9,0.0,11.4,29.5,336
2021-11-22 19:00:00,6.7,0.0,14.4,33.1,338
2021-11-22 20:00:00,6.2,0.2,12.1,34.2,333
2021-11-22 21:00:00,5.8,0.0,8.5,29.2,324
2021-11-22 22:00:00,5.9,0.1,7.7,22.7,323
2021-11-22 23:00:00,5.9,0.1,5.1,19.8,315
2021-11-23 00:00:00,5.9,0.2,4.7,14.8,302
2021-11-23 01:00:00,5.7,0.2,7.2,14.8,264
2021-11-23 02:00:00,6.9,0.1,6.5,16.6,267
2021-11-23 03:00:00,7.0,0.0,6.6,16.2,248
2021-11-23 04:00:00,4.6,0.1,6.0,15.8,237
2021-11-23 05:00:00,6.5,0.1,7.4,18.0,223
2021-11-23 06:00:00,4.0,0.1,6.2,16.9,201
2021-11-23 07:00:00,4.9,0.1,5.1,14.4,184
2021-11-23 08:00:00,5.6,0.8,6.1,16.9,220
2021-11-23 09:00:00,6.2,0.3,6.5,18.0,264
2021-11-23 10:00:00,6.8,0.4,8.6,23.0,285
2021-11-23 11:00:00,6.9,0.3,5.4,22.0,270
2021-11-23 12:00:00,7.4,0.2,11.3,26.6,292
2021-11-23 13:00:00,7.6,0.1,8.4,26.6,250
2021-11-23 14:00:00,7.9,0.8,12.6,29.2,283
2021-11-23 15:00:00,7.9,0.5,12.6,32.8,273
2021-11-23 16:00:00,8.2,0.1,11.3,30.6,261
2021-11-23 17:00:00,7.8,0.3,11.9,29.2,272
2021-11-23 18:00:00,7.9,0.5,14.9,32.4,263
2021-11-23 19:00:00,8.2,0.3,14.6,34.9,260
2021-11-23 20:00:00,8.0,0.5,14.0,33.8,258
2021-11-23 21:00:00,7.9,0.3,13.1,31.7,261
2021-11-23 22:00:00,7.9,0.3,12.8,30.6,260
2021-11-23 23:00:00,7.6,0.4,10.8,29.2,255
2021-11-24 00:00:00,7.9,0.2,9.7,27.0,243
2021-11-24 01:00:00,7.9,0.2,11.3,23.0,233
2021-11-24 02:00:00,8.0,0.3,10.4,27.0,224
2021-11-24 03:00:00,8.2,0.5,15.5,36.7,239
2021-11-24 04:00:00,8.3,0.4,16.7,40.0,245
2021-11-24 05:00:00,8.1,0.6,14.8,39.2,231
2021-11-24 06:00:00,7.8,0.7,14.3,37.1,208
2021-11-24 07:00:00,7.8,0.7,15.9,39.6,218
2021-11-24 08:00:00,8.0,0.6,17.1,42.5,219
2021-11-24 09:00:00,7.7,1.0,16.5,42.8,216
2021-11-24 10:00:00,7.6,1.1,18.7,44.3,214
2021-11-24 11:00:00,7.5,0.6,16.9,44.6,230
2021-11-24 12:00:00,7.2,1.9,12.4,41.0,240
2021-11-24 13:00:00,6.9,0.8,15.0,38.2,253
2021-11-24 14:00:00,6.1,0.5,11.4,38.5,257
2021-11-24 15:00:00,6.4,0.3,11.2,29.9,230
2021-11-24 16:00:00,5.4,0.4,10.4,30.2,224
2021-11-24 17:00:00,4.6,1.7,8.8,27.4,192
2021-11-24 18:00:00,4.5,0.5,14.6,34.6,218
2021-11-24 19:00:00,4.2,0.8,15.0,34.2,226
2021-11-24 20:00:00,4.2,0.4,12.7,36.4,223
2021-11-24 21:00:00,3.6,0.3,9.3,29.5,152
2021-11-24 22:00:00,2.9,1.1,9.0,27.7,175
